DEPREG;MUPREG;MESREG;AÑOREG;DIAOCU;MESOCU;AÑOOCU;DEPOCU;MUPOCU;EDADHOM;EDADMUJ;PPERHOM;PPERMUJ;NACHOM;NACMUJ;ESCHOM;ESCMUJ;CIUOHOM;CIUOMUJ
1.0;0113;6.0;2019.0;5.0;12.0;2018.0;18.0;1804;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
5.0;0507;11.0;2018.0;24.0;7.0;2018.0;5.0;0507;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
1.0;0101;4.0;2018.0;2.0;4.0;2018.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
5.0;0501;6.0;2018.0;9.0;3.0;2018.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
18.0;1801;8.0;2018.0;3.0;4.0;2018.0;22.0;2205;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
1.0;0101;10.0;2018.0;27.0;3.0;2018.0;1.0;0106;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
5.0;0507;3.0;2018.0;1.0;3.0;2018.0;5.0;0507;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
11.0;1103;5.0;2018.0;19.0;4.0;2018.0;11.0;1103;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
9.0;0917;10.0;2018.0;13.0;8.0;2018.0;9.0;0917;34.0;999.0;4.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
18.0;1802;9.0;2018.0;23.0;4.0;2018.0;18.0;1804;36.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
19.0;1905;7.0;2018.0;4.0;6.0;2018.0;19.0;1905;37.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
11.0;1101;10.0;2018.0;20.0;7.0;2018.0;14.0;1420;42.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
20.0;2007;4.0;2018.0;5.0;1.0;2018.0;20.0;2007;50.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
1.0;0104;6.0;2019.0;21.0;8.0;2018.0;1.0;0106;55.0;999.0;9.0;9.0;222.0;320.0;1.0;9.0;99.0;99.0
1.0;0115;1.0;2019.0;26.0;10.0;2018.0;3.0;0301;67.0;999.0;9.0;9.0;170.0;320.0;1.0;9.0;99.0;99.0
1.0;0101;6.0;2019.0;13.0;3.0;2018.0;3.0;0301;999.0;999.0;9.0;9.0;40.0;320.0;1.0;9.0;99.0;99.0
14.0;1413;7.0;2018.0;15.0;5.0;2018.0;13.0;1301;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
10.0;1001;8.0;2018.0;11.0;7.0;2018.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
1.0;0101;8.0;2018.0;6.0;6.0;2018.0;14.0;1401;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
1.0;0101;8.0;2018.0;7.0;5.0;2018.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
1.0;0101;8.0;2018.0;18.0;7.0;2018.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
15.0;1501;9.0;2018.0;2.0;7.0;2018.0;15.0;1501;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
9.0;0922;10.0;2018.0;11.0;9.0;2018.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
11.0;1101;11.0;2018.0;3.0;7.0;2018.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
1.0;0101;12.0;2018.0;21.0;9.0;2018.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
14.0;1401;1.0;2019.0;26.0;10.0;2018.0;14.0;1401;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
9.0;0920;2.0;2019.0;15.0;10.0;2018.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
8.0;0802;4.0;2018.0;23.0;2.0;2018.0;8.0;0802;999.0;999.0;1.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
18.0;1802;5.0;2018.0;30.0;4.0;2018.0;18.0;1802;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
8.0;0802;11.0;2018.0;3.0;5.0;2018.0;8.0;0802;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
14.0;1403;2.0;2018.0;15.0;1.0;2018.0;14.0;1403;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
4.0;0401;9.0;2018.0;13.0;3.0;2018.0;4.0;0403;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
18.0;1804;9.0;2018.0;21.0;8.0;2018.0;20.0;2003;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
1.0;0101;11.0;2018.0;28.0;8.0;2018.0;1.0;0103;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
12.0;1215;5.0;2019.0;26.0;11.0;2018.0;1.0;0103;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
18.0;1804;4.0;2018.0;19.0;2.0;2018.0;18.0;1804;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
18.0;1804;8.0;2018.0;9.0;8.0;2018.0;18.0;1804;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
18.0;1804;8.0;2018.0;25.0;7.0;2018.0;18.0;1804;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
14.0;1404;11.0;2018.0;11.0;7.0;2018.0;14.0;1404;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
18.0;1804;11.0;2018.0;18.0;10.0;2018.0;18.0;1804;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
15.0;1503;1.0;2019.0;24.0;10.0;2018.0;15.0;1504;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
13.0;1304;3.0;2019.0;21.0;12.0;2018.0;13.0;1304;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
21.0;2101;8.0;2018.0;20.0;7.0;2018.0;22.0;2205;999.0;999.0;4.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
9.0;0903;2.0;2019.0;10.0;10.0;2018.0;11.0;1105;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
22.0;2205;4.0;2019.0;19.0;6.0;2018.0;22.0;2205;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
16.0;1602;8.0;2018.0;23.0;4.0;2018.0;1.0;0105;999.0;999.0;9.0;4.0;320.0;320.0;1.0;9.0;99.0;99.0
5.0;0506;6.0;2018.0;23.0;4.0;2018.0;5.0;0506;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
20.0;2006;6.0;2018.0;7.0;6.0;2018.0;20.0;2006;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
3.0;0309;8.0;2018.0;25.0;7.0;2018.0;5.0;0506;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
1.0;0101;11.0;2018.0;11.0;6.0;2018.0;1.0;0106;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
5.0;0506;5.0;2018.0;19.0;2.0;2018.0;5.0;0506;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
21.0;2101;1.0;2019.0;13.0;11.0;2018.0;21.0;2107;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
20.0;2001;4.0;2019.0;18.0;12.0;2018.0;20.0;2007;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
1.0;0115;7.0;2018.0;11.0;4.0;2018.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
3.0;0308;5.0;2019.0;22.0;5.0;2018.0;3.0;0308;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
17.0;1712;6.0;2018.0;16.0;5.0;2018.0;17.0;1712;999.0;999.0;4.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
14.0;1412;6.0;2018.0;27.0;2.0;2018.0;14.0;1412;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
1.0;0114;7.0;2018.0;31.0;5.0;2018.0;1.0;0114;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
4.0;0414;3.0;2018.0;9.0;2.0;2018.0;4.0;0414;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
1.0;0114;7.0;2018.0;20.0;6.0;2018.0;1.0;0114;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
1.0;0101;5.0;2019.0;24.0;4.0;2018.0;1.0;0116;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
12.0;1222;5.0;2018.0;4.0;4.0;2018.0;12.0;1222;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
1.0;0115;1.0;2019.0;12.0;3.0;2018.0;14.0;1402;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
20.0;2001;10.0;2018.0;24.0;5.0;2018.0;20.0;2001;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;99.0;99.0
1.0;0101;6.0;2018.0;19.0;4.0;2018.0;1.0;0101;32.0;27.0;9.0;4.0;188.0;320.0;1.0;4.0;99.0;99.0
15.0;1507;12.0;2018.0;4.0;9.0;2018.0;15.0;1507;33.0;29.0;9.0;9.0;320.0;320.0;1.0;3.0;99.0;99.0
1.0;0116;8.0;2018.0;4.0;6.0;2018.0;1.0;0116;50.0;49.0;9.0;4.0;320.0;320.0;1.0;3.0;99.0;99.0
15.0;1501;2.0;2019.0;5.0;4.0;2018.0;15.0;1501;999.0;39.0;9.0;4.0;320.0;320.0;1.0;2.0;99.0;99.0
22.0;2203;10.0;2018.0;24.0;8.0;2018.0;22.0;2203;34.0;28.0;4.0;4.0;320.0;320.0;1.0;1.0;99.0;99.0
13.0;1301;6.0;2019.0;22.0;8.0;2018.0;13.0;1326;32.0;28.0;1.0;1.0;320.0;320.0;1.0;1.0;99.0;99.0
2.0;0201;9.0;2018.0;23.0;7.0;2018.0;2.0;0205;30.0;29.0;4.0;4.0;320.0;320.0;1.0;1.0;99.0;99.0
1.0;0114;8.0;2018.0;8.0;8.0;2018.0;14.0;1401;32.0;29.0;1.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
13.0;1301;7.0;2018.0;22.0;5.0;2018.0;13.0;1326;35.0;30.0;1.0;1.0;320.0;320.0;1.0;1.0;99.0;99.0
11.0;1101;10.0;2018.0;29.0;5.0;2018.0;11.0;1102;34.0;32.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
16.0;1610;11.0;2018.0;1.0;10.0;2018.0;16.0;1609;35.0;33.0;4.0;4.0;320.0;222.0;1.0;1.0;99.0;99.0
1.0;0101;6.0;2018.0;12.0;3.0;2018.0;15.0;1507;999.0;33.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
1.0;0111;5.0;2018.0;1.0;4.0;2018.0;1.0;0111;34.0;34.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
7.0;0719;8.0;2018.0;21.0;2.0;2018.0;7.0;0719;46.0;36.0;1.0;1.0;320.0;320.0;1.0;1.0;99.0;99.0
1.0;0110;10.0;2018.0;21.0;8.0;2018.0;1.0;0110;999.0;36.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
1.0;0101;11.0;2018.0;21.0;9.0;2018.0;1.0;0101;39.0;39.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
6.0;0609;10.0;2018.0;12.0;9.0;2018.0;6.0;0607;40.0;40.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
12.0;1215;6.0;2018.0;13.0;3.0;2018.0;12.0;1219;40.0;40.0;4.0;4.0;320.0;320.0;1.0;1.0;99.0;99.0
1.0;0101;8.0;2018.0;5.0;3.0;2018.0;1.0;0101;51.0;40.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
16.0;1609;7.0;2018.0;22.0;2.0;2018.0;16.0;1609;38.0;42.0;1.0;1.0;320.0;320.0;1.0;1.0;99.0;99.0
12.0;1221;12.0;2018.0;26.0;9.0;2018.0;12.0;1221;999.0;42.0;4.0;4.0;320.0;320.0;1.0;1.0;99.0;99.0
1.0;0101;4.0;2019.0;4.0;6.0;2018.0;1.0;0101;40.0;43.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
1.0;0111;9.0;2018.0;6.0;6.0;2018.0;1.0;0111;44.0;43.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
1.0;0101;3.0;2019.0;28.0;6.0;2018.0;1.0;0101;45.0;44.0;9.0;9.0;720.0;222.0;1.0;1.0;99.0;99.0
15.0;1501;8.0;2018.0;5.0;6.0;2018.0;15.0;1504;999.0;44.0;9.0;4.0;320.0;320.0;1.0;1.0;99.0;99.0
1.0;0101;3.0;2019.0;4.0;12.0;2018.0;1.0;0101;58.0;51.0;9.0;9.0;380.0;320.0;1.0;1.0;99.0;99.0
2.0;0201;1.0;2019.0;10.0;8.0;2018.0;2.0;0205;63.0;51.0;4.0;4.0;320.0;320.0;1.0;1.0;99.0;99.0
5.0;0506;4.0;2018.0;7.0;3.0;2018.0;5.0;0506;55.0;55.0;9.0;9.0;320.0;222.0;1.0;1.0;99.0;99.0
1.0;0101;10.0;2018.0;6.0;7.0;2018.0;1.0;0101;65.0;61.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
10.0;1007;8.0;2018.0;25.0;6.0;2018.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
13.0;1301;10.0;2018.0;24.0;8.0;2018.0;13.0;1301;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
19.0;1902;7.0;2018.0;13.0;6.0;2018.0;19.0;1902;999.0;999.0;4.0;4.0;320.0;320.0;1.0;1.0;99.0;99.0
18.0;1803;4.0;2018.0;27.0;2.0;2018.0;18.0;1803;999.0;999.0;4.0;4.0;320.0;320.0;1.0;1.0;99.0;99.0
9.0;0916;5.0;2018.0;19.0;4.0;2018.0;12.0;1219;999.0;999.0;4.0;4.0;320.0;320.0;1.0;1.0;99.0;99.0
9.0;0904;8.0;2018.0;21.0;5.0;2018.0;9.0;0904;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
7.0;0701;5.0;2018.0;27.0;2.0;2018.0;7.0;0701;999.0;999.0;9.0;1.0;320.0;320.0;1.0;1.0;99.0;99.0
1.0;0101;5.0;2018.0;8.0;3.0;2018.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
1.0;0101;7.0;2018.0;1.0;2.0;2018.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
1.0;0101;2.0;2019.0;11.0;9.0;2018.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
1.0;0103;5.0;2019.0;9.0;10.0;2018.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
1.0;0114;2.0;2019.0;22.0;1.0;2018.0;1.0;0114;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
1.0;0115;3.0;2018.0;16.0;2.0;2018.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
9.0;0901;12.0;2018.0;6.0;11.0;2018.0;9.0;0920;999.0;999.0;9.0;9.0;340.0;320.0;1.0;1.0;99.0;99.0
1.0;0101;9.0;2018.0;6.0;8.0;2018.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
18.0;1804;12.0;2018.0;5.0;12.0;2018.0;9.0;0905;29.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
1.0;0101;1.0;2019.0;26.0;4.0;2018.0;3.0;0301;54.0;999.0;4.0;4.0;320.0;320.0;1.0;1.0;99.0;99.0
1.0;0101;4.0;2018.0;19.0;2.0;2018.0;1.0;0101;999.0;999.0;9.0;9.0;9999.0;9999.0;1.0;1.0;99.0;99.0
1.0;0101;1.0;2019.0;15.0;6.0;2018.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
1.0;0102;4.0;2019.0;20.0;12.0;2018.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
21.0;2101;4.0;2018.0;14.0;3.0;2018.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
8.0;0801;4.0;2018.0;12.0;4.0;2018.0;8.0;0801;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
12.0;1201;5.0;2018.0;16.0;2.0;2018.0;12.0;1201;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
13.0;1304;5.0;2018.0;15.0;1.0;2018.0;13.0;1301;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
10.0;1001;6.0;2018.0;2.0;4.0;2018.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
1.0;0101;6.0;2018.0;5.0;1.0;2018.0;3.0;0301;999.0;999.0;4.0;4.0;320.0;320.0;1.0;1.0;99.0;99.0
22.0;2203;6.0;2018.0;30.0;4.0;2018.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
15.0;1501;7.0;2018.0;12.0;2.0;2018.0;15.0;1501;999.0;999.0;4.0;4.0;320.0;320.0;1.0;1.0;99.0;99.0
13.0;1301;8.0;2018.0;13.0;7.0;2018.0;13.0;1301;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
1.0;0101;8.0;2018.0;24.0;5.0;2018.0;3.0;0301;999.0;999.0;9.0;4.0;320.0;320.0;1.0;1.0;99.0;99.0
5.0;0505;8.0;2018.0;12.0;7.0;2018.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
15.0;1501;8.0;2018.0;9.0;7.0;2018.0;15.0;1501;999.0;999.0;4.0;4.0;320.0;320.0;1.0;1.0;99.0;99.0
11.0;1101;8.0;2018.0;7.0;6.0;2018.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
15.0;1501;9.0;2018.0;22.0;3.0;2018.0;15.0;1501;999.0;999.0;4.0;4.0;320.0;320.0;1.0;1.0;99.0;99.0
3.0;0301;9.0;2018.0;4.0;6.0;2018.0;3.0;0301;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
1.0;0101;10.0;2018.0;30.0;8.0;2018.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
1.0;0101;10.0;2018.0;27.0;4.0;2018.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
22.0;2201;10.0;2018.0;24.0;8.0;2018.0;22.0;2201;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
13.0;1301;10.0;2018.0;13.0;6.0;2018.0;13.0;1301;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
4.0;0401;11.0;2018.0;4.0;10.0;2018.0;4.0;0401;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
13.0;1301;11.0;2018.0;21.0;9.0;2018.0;13.0;1301;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
13.0;1301;11.0;2018.0;17.0;10.0;2018.0;13.0;1301;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
10.0;1016;11.0;2018.0;7.0;2.0;2018.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
13.0;1301;11.0;2018.0;29.0;8.0;2018.0;13.0;1301;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
3.0;0301;12.0;2018.0;19.0;11.0;2018.0;3.0;0301;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
1.0;0101;12.0;2018.0;28.0;6.0;2018.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
13.0;1301;12.0;2018.0;26.0;10.0;2018.0;13.0;1301;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
15.0;1501;12.0;2018.0;23.0;11.0;2018.0;15.0;1501;999.0;999.0;4.0;4.0;320.0;320.0;1.0;1.0;99.0;99.0
13.0;1301;1.0;2019.0;3.0;10.0;2018.0;13.0;1301;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
10.0;1001;2.0;2019.0;24.0;10.0;2018.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
1.0;0109;2.0;2019.0;23.0;4.0;2018.0;4.0;0401;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
13.0;1301;2.0;2019.0;29.0;11.0;2018.0;13.0;1301;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
21.0;2101;2.0;2019.0;28.0;12.0;2018.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
11.0;1101;3.0;2019.0;3.0;7.0;2018.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
15.0;1501;3.0;2019.0;24.0;7.0;2018.0;15.0;1501;999.0;999.0;4.0;4.0;320.0;320.0;1.0;1.0;99.0;99.0
13.0;1301;3.0;2019.0;5.0;11.0;2018.0;13.0;1301;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
20.0;2001;4.0;2019.0;2.0;2.0;2018.0;20.0;2001;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
15.0;1501;4.0;2019.0;9.0;3.0;2018.0;15.0;1501;999.0;999.0;4.0;4.0;320.0;320.0;1.0;1.0;99.0;99.0
13.0;1301;4.0;2019.0;19.0;10.0;2018.0;13.0;1301;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
1.0;0101;8.0;2018.0;26.0;3.0;2018.0;1.0;0101;999.0;999.0;9.0;9.0;422.0;320.0;1.0;1.0;99.0;99.0
1.0;0101;9.0;2018.0;13.0;6.0;2018.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;604.0;1.0;1.0;99.0;99.0
19.0;1902;10.0;2018.0;2.0;8.0;2018.0;19.0;1902;999.0;999.0;9.0;4.0;320.0;320.0;1.0;1.0;99.0;99.0
19.0;1901;11.0;2018.0;10.0;9.0;2018.0;19.0;1902;999.0;999.0;4.0;4.0;320.0;320.0;1.0;1.0;99.0;99.0
18.0;1801;9.0;2018.0;16.0;7.0;2018.0;18.0;1802;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
13.0;1301;10.0;2018.0;13.0;7.0;2018.0;13.0;1302;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
18.0;1801;1.0;2018.0;5.0;1.0;2018.0;6.0;0603;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
12.0;1203;3.0;2018.0;29.0;1.0;2018.0;12.0;1203;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
5.0;0503;9.0;2018.0;27.0;6.0;2018.0;5.0;0503;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
20.0;2003;5.0;2019.0;2.0;8.0;2018.0;20.0;2003;999.0;999.0;4.0;4.0;320.0;320.0;1.0;1.0;99.0;99.0
21.0;2101;3.0;2018.0;20.0;2.0;2018.0;21.0;2104;999.0;999.0;4.0;9.0;9999.0;9999.0;1.0;1.0;99.0;99.0
1.0;0111;6.0;2018.0;30.0;4.0;2018.0;6.0;0604;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
1.0;0101;3.0;2018.0;25.0;1.0;2018.0;14.0;1404;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
9.0;0904;7.0;2018.0;3.0;5.0;2018.0;9.0;0904;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
19.0;1904;7.0;2018.0;12.0;3.0;2018.0;19.0;1904;999.0;999.0;4.0;4.0;320.0;320.0;1.0;1.0;99.0;99.0
18.0;1804;11.0;2018.0;28.0;9.0;2018.0;18.0;1804;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
18.0;1804;11.0;2018.0;27.0;9.0;2018.0;18.0;1804;999.0;999.0;4.0;4.0;320.0;320.0;1.0;1.0;99.0;99.0
1.0;0101;11.0;2018.0;27.0;9.0;2018.0;9.0;0904;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
9.0;0904;11.0;2018.0;22.0;11.0;2018.0;9.0;0904;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
9.0;0916;12.0;2018.0;20.0;9.0;2018.0;9.0;0904;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
9.0;0904;12.0;2018.0;11.0;9.0;2018.0;9.0;0904;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
8.0;0805;8.0;2018.0;3.0;4.0;2018.0;8.0;0805;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
7.0;0701;11.0;2018.0;5.0;11.0;2018.0;9.0;0905;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
12.0;1205;4.0;2019.0;8.0;11.0;2018.0;12.0;1205;999.0;999.0;1.0;1.0;320.0;320.0;1.0;1.0;99.0;99.0
8.0;0806;11.0;2018.0;9.0;10.0;2018.0;8.0;0806;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
14.0;1406;11.0;2018.0;26.0;10.0;2018.0;14.0;1406;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
20.0;2007;8.0;2018.0;27.0;3.0;2018.0;20.0;2007;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
13.0;1307;12.0;2018.0;17.0;10.0;2018.0;13.0;1307;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
1.0;0101;12.0;2018.0;9.0;5.0;2018.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;222.0;1.0;1.0;99.0;99.0
1.0;0108;5.0;2018.0;6.0;2.0;2018.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;99.0;99.0
