DEPREG;MUPREG;MESREG;AÑOREG;DIAOCU;MESOCU;AÑOOCU;DEPOCU;MUPOCU;EDADHOM;EDADMUJ;PPERHOM;PPERMUJ;NACHOM;NACMUJ;ESCHOM;ESCMUJ;CIUOHOM;CIUOMUJ
1.0;0101;5.0;2017.0;21.0;3.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;26.0
1.0;0101;4.0;2018.0;10.0;7.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;858.0;320.0;9.0;9.0;97.0;26.0
1.0;0101;3.0;2017.0;1.0;2.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;26.0;26.0
1.0;0101;10.0;2017.0;21.0;8.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;25.0;26.0
1.0;0101;5.0;2018.0;8.0;8.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;31.0
1.0;0101;5.0;2017.0;21.0;2.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;21.0;31.0
1.0;0101;6.0;2017.0;16.0;5.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;11.0;31.0
1.0;0101;7.0;2017.0;29.0;5.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;32.0
1.0;0101;12.0;2017.0;7.0;11.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;32.0;32.0
11.0;1101;2.0;2017.0;26.0;1.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52.0;33.0
1.0;0101;9.0;2017.0;19.0;6.0;2017.0;1.0;0102;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;35.0;34.0
1.0;0101;4.0;2017.0;23.0;2.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;34.0;34.0
1.0;0114;8.0;2017.0;17.0;5.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;72.0;34.0
1.0;0101;9.0;2017.0;8.0;6.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52.0;34.0
1.0;0101;10.0;2017.0;2.0;8.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;99.0;34.0
16.0;1601;11.0;2017.0;3.0;11.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;35.0;35.0
1.0;0101;8.0;2017.0;6.0;4.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;25.0;35.0
1.0;0101;3.0;2017.0;21.0;2.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;72.0;41.0
1.0;0101;1.0;2018.0;3.0;11.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;41.0
1.0;0101;3.0;2017.0;31.0;1.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;23.0;41.0
1.0;0101;1.0;2018.0;12.0;10.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31.0;41.0
1.0;0101;12.0;2017.0;19.0;10.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;41.0
1.0;0101;11.0;2017.0;15.0;11.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52.0;41.0
1.0;0101;1.0;2018.0;3.0;10.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;41.0
1.0;0101;2.0;2018.0;13.0;12.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;720.0;9.0;9.0;97.0;41.0
1.0;0101;5.0;2017.0;15.0;3.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;840.0;9.0;9.0;97.0;41.0
1.0;0101;4.0;2017.0;26.0;1.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;22.0;41.0
1.0;0101;4.0;2017.0;31.0;1.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;41.0
1.0;0101;5.0;2017.0;28.0;2.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;26.0;41.0
1.0;0101;10.0;2017.0;30.0;8.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;26.0;41.0
1.0;0101;1.0;2018.0;13.0;12.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31.0;41.0
1.0;0101;9.0;2017.0;4.0;7.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;34.0;41.0
1.0;0101;5.0;2017.0;30.0;3.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;35.0;41.0
1.0;0101;9.0;2017.0;20.0;3.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;35.0;41.0
1.0;0101;2.0;2018.0;5.0;12.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;35.0;41.0
1.0;0101;4.0;2018.0;9.0;8.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;35.0;41.0
1.0;0101;9.0;2017.0;12.0;6.0;2017.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;35.0;41.0
1.0;0101;6.0;2017.0;16.0;3.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;41.0
1.0;0101;1.0;2018.0;3.0;11.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;41.0
1.0;0101;10.0;2017.0;22.0;8.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;41.0
1.0;0101;2.0;2018.0;4.0;12.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52.0;41.0
1.0;0101;3.0;2018.0;30.0;10.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52.0;41.0
1.0;0101;4.0;2017.0;23.0;1.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;41.0
1.0;0101;5.0;2017.0;20.0;4.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;41.0
1.0;0101;8.0;2017.0;3.0;7.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;41.0
1.0;0103;11.0;2017.0;8.0;9.0;2017.0;1.0;0103;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;41.0
1.0;0101;11.0;2017.0;24.0;8.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;840.0;320.0;9.0;9.0;97.0;41.0
1.0;0101;5.0;2017.0;16.0;1.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;22.0;41.0
1.0;0101;3.0;2017.0;20.0;1.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;41.0
1.0;0101;5.0;2018.0;4.0;10.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;41.0
1.0;0101;8.0;2017.0;22.0;2.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;35.0;41.0
1.0;0101;1.0;2018.0;19.0;6.0;2017.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;24.0;41.0
1.0;0101;4.0;2017.0;15.0;3.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31.0;41.0
1.0;0101;11.0;2017.0;13.0;10.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;33.0;41.0
1.0;0101;12.0;2017.0;2.0;10.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;72.0;41.0
1.0;0101;4.0;2018.0;27.0;11.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;83.0;41.0
1.0;0101;5.0;2018.0;25.0;10.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;41.0
1.0;0101;7.0;2017.0;20.0;3.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;9999.0;9999.0;9.0;9.0;81.0;97.0
1.0;0101;1.0;2018.0;11.0;12.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;25.0;43.0
1.0;0101;5.0;2017.0;15.0;3.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;34.0;43.0
1.0;0101;9.0;2017.0;22.0;6.0;2017.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;35.0;43.0
1.0;0101;2.0;2018.0;13.0;10.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;35.0;43.0
1.0;0101;5.0;2017.0;28.0;2.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;43.0
1.0;0101;7.0;2017.0;14.0;2.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;43.0
1.0;0101;10.0;2017.0;22.0;8.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;43.0
1.0;0101;5.0;2018.0;23.0;2.0;2017.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;43.0
1.0;0101;8.0;2017.0;31.0;5.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52.0;43.0
1.0;0101;2.0;2017.0;19.0;1.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;43.0
1.0;0101;4.0;2017.0;10.0;3.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;43.0
1.0;0101;5.0;2017.0;1.0;3.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;43.0
1.0;0101;5.0;2017.0;18.0;1.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;43.0
1.0;0101;5.0;2017.0;25.0;4.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;43.0
1.0;0101;9.0;2017.0;5.0;5.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;43.0
1.0;0101;1.0;2018.0;24.0;8.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;43.0
1.0;0101;5.0;2018.0;16.0;10.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;43.0
1.0;0101;11.0;2017.0;6.0;9.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;34.0;97.0
1.0;0102;8.0;2017.0;1.0;6.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;97.0
1.0;0101;3.0;2017.0;11.0;1.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;97.0
1.0;0101;11.0;2017.0;29.0;5.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;21.0;52.0
1.0;0101;7.0;2017.0;24.0;4.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52.0;52.0
1.0;0101;9.0;2017.0;28.0;6.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;52.0
1.0;0110;12.0;2017.0;17.0;10.0;2017.0;1.0;0110;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;71.0;75.0
16.0;1615;8.0;2017.0;31.0;7.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;73.0;75.0
1.0;0101;7.0;2017.0;19.0;5.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92.0;75.0
1.0;0101;5.0;2017.0;16.0;2.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;75.0
1.0;0101;8.0;2017.0;14.0;3.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;75.0
1.0;0115;8.0;2017.0;6.0;6.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92.0;81.0
1.0;0101;4.0;2018.0;17.0;11.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;21.0;97.0
14.0;1412;7.0;2017.0;23.0;5.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;23.0;97.0
1.0;0116;9.0;2017.0;2.0;5.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;23.0;97.0
1.0;0101;11.0;2017.0;8.0;6.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;23.0;97.0
1.0;0101;5.0;2017.0;6.0;2.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;34.0;97.0
1.0;0101;7.0;2017.0;23.0;3.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;34.0;97.0
1.0;0101;4.0;2017.0;6.0;2.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;97.0
1.0;0101;7.0;2017.0;2.0;6.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;97.0
1.0;0101;9.0;2017.0;25.0;5.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;97.0
1.0;0101;11.0;2017.0;11.0;9.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43.0;97.0
1.0;0101;7.0;2017.0;5.0;6.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52.0;97.0
6.0;0605;8.0;2017.0;5.0;7.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52.0;97.0
1.0;0101;5.0;2017.0;30.0;3.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52.0;97.0
1.0;0115;7.0;2017.0;8.0;5.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52.0;97.0
1.0;0101;3.0;2018.0;13.0;12.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52.0;97.0
1.0;0101;11.0;2017.0;14.0;9.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;71.0;97.0
1.0;0115;2.0;2018.0;13.0;10.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;71.0;97.0
1.0;0101;2.0;2017.0;27.0;1.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;72.0;97.0
1.0;0115;10.0;2017.0;27.0;9.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;72.0;97.0
1.0;0101;5.0;2018.0;6.0;12.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;72.0;97.0
1.0;0101;9.0;2017.0;24.0;7.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;222.0;9.0;9.0;73.0;97.0
1.0;0101;1.0;2018.0;12.0;7.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;75.0;97.0
1.0;0101;10.0;2017.0;20.0;2.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;75.0;97.0
1.0;0101;4.0;2018.0;29.0;5.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;75.0;97.0
1.0;0102;5.0;2017.0;17.0;3.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;75.0;97.0
1.0;0101;7.0;2017.0;2.0;3.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;75.0;97.0
1.0;0101;3.0;2018.0;4.0;9.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;75.0;97.0
18.0;1801;10.0;2017.0;13.0;9.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;81.0;97.0
1.0;0101;7.0;2017.0;20.0;3.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;83.0;97.0
1.0;0101;11.0;2017.0;20.0;7.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;83.0;97.0
1.0;0101;2.0;2018.0;2.0;11.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;83.0;97.0
17.0;1706;5.0;2017.0;7.0;4.0;2017.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92.0;97.0
18.0;1801;5.0;2017.0;16.0;3.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92.0;97.0
1.0;0101;5.0;2017.0;20.0;3.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92.0;97.0
1.0;0114;6.0;2017.0;9.0;1.0;2017.0;1.0;0114;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92.0;97.0
1.0;0101;6.0;2017.0;25.0;4.0;2017.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92.0;97.0
1.0;0101;6.0;2017.0;23.0;2.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92.0;97.0
1.0;0115;6.0;2017.0;24.0;4.0;2017.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92.0;97.0
1.0;0101;8.0;2017.0;27.0;4.0;2017.0;1.0;0113;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92.0;97.0
1.0;0101;12.0;2017.0;7.0;9.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92.0;97.0
1.0;0114;12.0;2017.0;7.0;11.0;2017.0;1.0;0114;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92.0;97.0
1.0;0101;1.0;2018.0;27.0;11.0;2017.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92.0;97.0
1.0;0115;10.0;2017.0;2.0;5.0;2017.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92.0;97.0
1.0;0115;11.0;2017.0;25.0;10.0;2017.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;97.0
1.0;0115;4.0;2017.0;6.0;2.0;2017.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;97.0
1.0;0101;5.0;2017.0;3.0;3.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;97.0
1.0;0101;7.0;2017.0;17.0;5.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;97.0
1.0;0101;8.0;2017.0;19.0;6.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;97.0
3.0;0301;8.0;2017.0;2.0;6.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;97.0
1.0;0101;9.0;2017.0;23.0;6.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;97.0
1.0;0101;9.0;2017.0;10.0;7.0;2017.0;1.0;0104;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;97.0
1.0;0115;11.0;2017.0;24.0;8.0;2017.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;97.0
1.0;0101;12.0;2017.0;5.0;9.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;97.0
1.0;0101;2.0;2018.0;30.0;11.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;97.0
2.0;0201;2.0;2018.0;20.0;11.0;2017.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;97.0;97.0
